doi	title	publisher	publicationYear
10.23637/wrn20-yield-01	Dataset: Woburn Erosion Reference Experiment crop yields.	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rms-rmaatemp-03	Dataset: Annual Mean Air Temperature at Rothamsted 1878-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.17882/89505	MAP-IO (Marion Dusfresne Atmospheric Program - Indian Ocean) flow cytometry	SEANOE	2024
10.6084/m9.figshare.27042447.v1	Additional file 1 of Optimization of ribosome profiling in plants including structural analysis of rRNA fragments	figshare	2024
10.6084/m9.figshare.27012244.v1	Additional file 5 of STUB1-mediated K63-linked ubiquitination of UHRF1 promotes the progression of cholangiocarcinoma by maintaining DNA hypermethylation of PLA2G2A	figshare	2024
10.6084/m9.figshare.26756167	Additional file 2 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756176	Additional file 5 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756173	Additional file 4 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756170.v1	Additional file 3 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756167.v1	Additional file 2 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756173.v1	Additional file 4 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756176.v1	Additional file 5 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26756170	Additional file 3 of SMARCA4 controls state plasticity in small cell lung cancer through regulation of neuroendocrine transcription factors and REST splicing	figshare	2024
10.6084/m9.figshare.26754793.v1	Additional file 1 of Characterization of DREB family genes in Lotus japonicus and LjDREB2B overexpression increased drought tolerance in transgenic Arabidopsis	figshare	2024
10.6084/m9.figshare.26754793	Additional file 1 of Characterization of DREB family genes in Lotus japonicus and LjDREB2B overexpression increased drought tolerance in transgenic Arabidopsis	figshare	2024
10.6084/m9.figshare.26195816	Additional file 1 of scMultiome analysis identifies a single caudal hindbrain compartment in the developing zebrafish nervous system	figshare	2024
10.6084/m9.figshare.26195816.v1	Additional file 1 of scMultiome analysis identifies a single caudal hindbrain compartment in the developing zebrafish nervous system	figshare	2024
10.16904/envidat.529	ERRA -- an R script for Ensemble Rainfall-Runoff Analysis	EnviDat	2024
10.17190/amf/2331385	AmeriFlux US-YK2 Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Unburned	Woodwell Climate Research Center	2024
10.17190/amf/2315766	AmeriFlux CA-EM1 Newdale Manitoba	Institute for Wetland and Waterfowl Research, Ducks Unlimited Canada	2024
10.34847/nkl.9100h0ud	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 4617 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.01a5g68w	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 6880 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.88cayz27	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 7214 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.293d5aww	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 2297 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.349c8m3h	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 7024 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.1e01n729	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 7021 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.bc1aj755	Projet TariMa. Transcription HTR : BnF Manuscrits Arabe 6898 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.dae480lp	Projet TariMa. Transcription HTR : MMSH MS 056 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.25b4o345	Projet TariMa. Transcription HTR : MMSH MS 051.2 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.b773829u	Projet TariMa. Transcription HTR : MMSH MS 011 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.013b388w	Projet TariMa. Transcription HTR : MMSH MS 051.1 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.8d33h90x	Projet TariMa. Transcription HTR : MMSH MS 050 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.0fc6k4e1	Projet TariMa. Transcription OCR : BULAC.RES.MON.4.3423 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.3edd0889	Projet TariMa. Transcription OCR : BULAC.RES.MON.8.4352 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ef8dychy	Projet TariMa. Transcription OCR : BULAC.RES.MON.4.3424 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.cf3843x2	Projet TariMa. Transcription OCR : BULAC.RES.MON.8.4734 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.bd8b8to9	Projet TariMa. Transcription OCR : BULAC BIULO MEL.8.881.24 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.aab52c76	Projet TariMa. Transcription OCR : BULAC BIULO.MEL.8.881.31 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.4bdaw9d7	Projet TariMa. Transcription OCR : BULAC RES MON 8 8967 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.edc44728	Projet TariMa. Transcription OCR : BULAC BIULO AF.II.177 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ff0cos4x	Projet TariMa. Transcription HTR : BULAC RES MON 8 5560 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.1f1b0bks	Projet TariMa. Transcription HTR : BULAC RES MON 8 5561 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.2fffublt	Projet TariMa. Transcription HTR : BULAC RES MON 8 7199 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.fcdfpmgr	Projet TariMa. Transcription HTR : BULAC RES MON 8 5336 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.edefq82x	Projet TariMa. Transcription HTR : BULAC RES MON 8 6212 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.afa104o6	Projet TariMa. Transcription HTR : BULAC RES MON 8 3955 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.c8fap022	Projet TariMa. Transcription HTR : BULAC MS.ARA.417 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.d7562n3k	Projet TariMa. Transcription HTR : BULAC MS.ARA.794 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.52ces2uk	[الكتاب الباشي]	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.f6aaxz72	Projet TariMa. Transcription HTR : BULAC MS.ARA.453 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.2cbe86q3	Projet TariMa. Transcription HTR : BULAC MS.ARA.452 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.fd2a5os6	Projet TariMa. Transcription HTR : BULAC MS.ARA.436c (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.42ef2793	Projet TariMa. Transcription HTR : BULAC MS.ARA.427 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.57eay314	Projet TariMa. Transcription HTR : BULAC MS.ARA.410 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.c89fo59q	Projet TariMa. Transcription OCR : BULAC RES.MON.4.3416 (xml-alto)	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.1594/pangaea.965341	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2003 to 2004	PANGAEA	2024
10.1594/pangaea.965339	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 1997 to 1998	PANGAEA	2024
10.1594/pangaea.965340	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 1996 to1997	PANGAEA	2024
10.1594/pangaea.965343	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2002 to 2003	PANGAEA	2024
10.1594/pangaea.965342	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 1998 to 1999	PANGAEA	2024
10.1594/pangaea.965346	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 1999 to 2000	PANGAEA	2024
10.1594/pangaea.965345	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2001 to 2002	PANGAEA	2024
10.1594/pangaea.965344	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2000 to 2001	PANGAEA	2024
10.1594/pangaea.965333	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2005 to 2006	PANGAEA	2024
10.1594/pangaea.965337	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 1995 to 1996	PANGAEA	2024
10.1594/pangaea.965338	Accumulation stake readings in western Dronning Maud Land (Antarctica) along the Neumayer-Kottas-Kohnen traverse 2004 to 2005	PANGAEA	2024
10.5281/zenodo.17444371	Analisis critico de los resultados de búsqueda de Google: estudio de la influencia del algoritmo en la percepción de la realidad	Zenodo	2024
10.5281/zenodo.17444370	Analisis critico de los resultados de búsqueda de Google: estudio de la influencia del algoritmo en la percepción de la realidad	Zenodo	2024
10.17882/97285	Microseismicity catalogs for Lucky Strike volcano summit region, Mid-Atlantic Ridge from the EMSO-Azores observatory, 2007-2019	SEANOE	2024
10.17882/45980	BILLION observatory data	SEANOE	2024
10.17882/45461	MEOP-CTD in-situ data collection: a Southern ocean Marine-mammals calibrated sea water temperatures and salinities observations	SEANOE	2024
10.6084/m9.figshare.24465306.v1	Additional file 2 of Endometrial cancer (EC) derived G3BP1 overexpression and mutant promote EC tumorigenesis and metastasis via SPOP/ERα axis	figshare	2024
10.6084/m9.figshare.24465306	Additional file 2 of Endometrial cancer (EC) derived G3BP1 overexpression and mutant promote EC tumorigenesis and metastasis via SPOP/ERα axis	figshare	2024
10.25397/eur.26147659.v1	Regional socialization and disarmament preferences: Explaining state positions on the nuclear ban treaty	Erasmus University Rotterdam (EUR)	2024
10.25397/eur.26147659	Regional socialization and disarmament preferences: Explaining state positions on the nuclear ban treaty	Erasmus University Rotterdam (EUR)	2024
10.25397/eur.18257165	Peer relations buffer the negative effects of forced online education in medical students	Erasmus University Rotterdam (EUR)	2024
10.1594/pangaea.974317	Raw physical oceanography and ocean current velocity data from mooring Y5-1 on the Yermak Plateau, Arctic Ocean, July 2022 – June 2023	PANGAEA	2024
10.1594/pangaea.974316	Raw physical oceanography, bio-optical and biogeochemical data from mooring Y4-1 on the Yermak Plateau, Arctic Ocean, July 2022 – June 2023	PANGAEA	2024
10.1594/pangaea.974312	Raw physical oceanography and profiling winch data from mooring Y2-1 on the Yermak Plateau, Arctic Ocean, July 2022 – June 2023	PANGAEA	2024
10.25826/data20240202-162836-0	Dataset for the Comprehensive Characterization of Plant-Based Drinks: Vitamins and Selected Secondary Plant Metabolites	Bundesbehörden und Einrichtungen im Geschäftsbereich des Bundesministeriums für Ernährung und Landwirtschaft (BMEL)	2024
10.25826/data20240202-110116-0	Dataset for the Comprehensive Characterization of Plant-Based Drinks: Macronutrients, Amino Acids and Fatty Acids	Bundesbehörden und Einrichtungen im Geschäftsbereich des Bundesministeriums für Ernährung und Landwirtschaft (BMEL)	2024
10.25826/data20240228-093140-0	Dataset for the Comprehensive Characterization of Plant-Based Drinks: Various Minerals, Trace Elements and Heavy Metals	Bundesbehörden und Einrichtungen im Geschäftsbereich des Bundesministeriums für Ernährung und Landwirtschaft (BMEL)	2024
10.25826/data20240621-100704-0	Data set for the nutrient characterization of selected milling products from rye, spelt and wheat in Germany	OpenAgrar Repository	2024
10.5281/zenodo.10984229	Supplementary Data for: Worldwide consequences of a mid-Holocene cold event in the Nordic Seas	Zenodo	2024
10.5281/zenodo.8321171	Supplementary Data for: Worldwide consequences of a mid-Holocene cold event in the Nordic Seas	Zenodo	2024
10.5281/zenodo.13736581	Investigating the Auditory Selective Attention Switch using Matrix Sentences in VR	Zenodo	2024
10.5281/zenodo.13736582	Investigating the Auditory Selective Attention Switch using Matrix Sentences in VR	Zenodo	2024
10.5281/zenodo.13380476	Investigating the Impact of Visual Stimuli on the Auditory Selective Attention in a VR Classroom	Zenodo	2024
10.1594/pangaea.962929	Sub-decadal diatom oxygen isotope record of the last 220 years (2015-1790CE) of sediment short core EN18232-1 from Lake Khamra, SW Yakutia, Siberia, Russia	PANGAEA	2024
10.1594/pangaea.968713	Benthic megafauna abundance from Norfolk and Baltimore Canyons chemosynthetic environments	PANGAEA	2024
10.1594/pangaea.964771	Survival and metabolomics of Mya arenaria and Mya truncata after 12 days in experimental heatwave conditions, files and related R scripts	PANGAEA	2024
10.1594/pangaea.965080	Water parameters from a long-term multiple stressor aquarium experiment with the cold-water coral Desmophyllum pertusum	PANGAEA	2024
10.1594/pangaea.962647	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Cape Blossom, Alaska (10 cm)	PANGAEA	2024
10.1594/pangaea.962617	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Chamisso Island, Alaska	PANGAEA	2024
10.1594/pangaea.962616	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Cape Blossom, Alaska (7 cm)	PANGAEA	2024
10.1594/pangaea.961790	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Herschel Island, Canada	PANGAEA	2024
10.1594/pangaea.962594	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Cape Blossom, Alaska (20 cm)	PANGAEA	2024
10.1594/pangaea.962619	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Kotzebue, Alaska	PANGAEA	2024
10.1594/pangaea.962744	Super-high-resolution aerial imagery, digital surface model and 3D point cloud of Kivalina, Alaska	PANGAEA	2024
10.1594/pangaea.966557	Sediment properties of gravity core DG12-GC04 obtained on the Drygalski Basin in the Ross Sea	PANGAEA	2024
10.1594/pangaea.966559	Sediment properties of gravity core DG12-GC05 obtained on the Drygalski Basin in the Ross Sea	PANGAEA	2024
10.1594/pangaea.966556	Sediment properties of gravity core DG12-GC02 obtained on the Drygalski Basin in the Ross Sea	PANGAEA	2024
10.1594/pangaea.966555	Sediment properties of gravity core DG12-GC01 obtained on the Drygalski Basin in the Ross Sea	PANGAEA	2024
10.1594/pangaea.973983	Monthly 24-hour water parameter measurements from a Raspberry-based controller during a multi-stressor aquarium experiment	PANGAEA	2024
10.1594/pangaea.971542	Magnetic susceptibility record from the Faroe-Shetland Channel (40-32 ka b2k)	PANGAEA	2024
10.1594/pangaea.964296	Chironomid counts and loss-on-ignition for a 28cm long gravity core from lake Støylsvatnet, Norway	PANGAEA	2024
10.1594/pangaea.964288	Chironomid counts and loss-on-ignition for a 33cm long gravity core from lake Lontjørnane, Norway	PANGAEA	2024
10.1594/pangaea.964302	Chironomid counts for surface sediment samples (0-1cm depth) from a set of 20 lakes near Bergen, Norway	PANGAEA	2024
10.1594/pangaea.963850	Magnetic Susceptibility from sediment core HZM19, Holzmaar (West-Eifel Volcanic Field, Germany)	PANGAEA	2024
10.1594/pangaea.971666	Shape files a data sheet for observed fluctuations of the Alerce glacier (1953-2020), North Patagonian Andes	PANGAEA	2024
10.1594/pangaea.971634	Multibeam bathymetry raw data (Kongsberg EM 122 entire dataset) of RV MARIA S. MERIAN during cruise MSM129/1	PANGAEA	2024
10.1594/pangaea.971339	Photosynthetically active radiation treatment for Arctic kelps	PANGAEA	2024
10.1594/pangaea.971336	Temperature treatment for Arctic kelps	PANGAEA	2024
10.1594/pangaea.971312	Glacier mass balance Stubacher Sonnblickkees, Hohe Tauern Range, Eastern Alps, Austria, 2021/2022	PANGAEA	2024
10.1594/pangaea.971311	Glacier mass balance Stubacher Sonnblickkees, Hohe Tauern Range, Eastern Alps, Austria, 2020/2021	PANGAEA	2024
10.1594/pangaea.971313	Glacier mass balance Stubacher Sonnblickkees, Hohe Tauern Range, Eastern Alps, Austria, 2022/2023	PANGAEA	2024
10.1594/pangaea.963765	Inorganic and organic carbon survey in surface soils of a Wadden Sea mainland salt marsh 17 years after land-use change	PANGAEA	2024
10.1594/pangaea.966548	Combined impacts of ocean acidification and deep-sea mining on larval survival of the deep-sea coral Desmophyllum pertusum	PANGAEA	2024
10.1594/pangaea.966554	Deep-sea mining impacts on larval survival of the deep-sea coral Desmophyllum pertusum	PANGAEA	2024
10.1594/pangaea.966520	Effects of ocean acidification on larval swimming behaviour of the cold-water coral Desmophyllum pertusum	PANGAEA	2024
10.24416/uu01-abvqr4	Central African Primate vocalization bioacoustics dataset	Utrecht University	2024
10.5285/8a2b18eb-4720-4a40-a52a-b8f571b26b28	Analysis output of the MITgcm ocean model data for the Amundsen Sea (1920 to 2100)	NERC EDS UK Polar Data Centre	2024
10.1594/pangaea.971565	Nano- and microplankton, chlorophyll a, b and c, and macronutrients from Ana Maria Gayoso cruise in the South western Atlantic during late spring 2021	PANGAEA	2024
10.23729/b73a84dc-89cf-4750-a93d-343046dd2ca6	Adverse Weather Kitti 360	FGI Dept. of Remote sensing and photogrammetry	2024
10.17882/103735	Biogeochemical datasets collected during the APERO Cruise	SEANOE	2024
10.17882/41888	VELYGER Database: The Oyster Larvae Monitoring French Project	SEANOE	2024
10.1594/pangaea.966848	Composition of fluids collected at the Jøtul hydrothermal field, Knipovich Ridge, Arctic Mid-Ocean Ridge, MARIA S. MERIAN cruise MSM109	PANGAEA	2024
10.34847/nkl.ffb96lo8	Resígaro DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.fde4pp1u	Ruuli DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.fae299ug	Dalabon DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.f77c7m72	Asimjeeg Datooga DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.f6c37fi0	Nǁng DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.f09eikq3	Dolgan DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.efeav5l9	Daakie DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.efea0b36	Northern Alta DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.edd011t1	Beja DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ebc4ra22	Cabécar DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.d5aeu9t6	Kakabe DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.cdd8177b	Kamas DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.cbc3b4xr	Mojeño Trinitario DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ca10ez5t	Northern Kurdish (Kurmanji) DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.c5e6dudv	Komnzo DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.c50ck58f	Texistepec Popoluca DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ba4f760l	Nafsan (South Efate) DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.b74d1b33	Savosavo DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ad7f97xr	Tabasaran DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.ac166n10	Urum DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.abe65p95	Yongning Na DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.a8f9q2f1	Cashinahua DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.a4b4ijj2	Gorwaa DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.a332abw8	Baïnounk Gubëeher DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.9d91nkq2	Yali (Apahapsili) DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.9cbb3619	Yucatec Maya DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.9c271u5g	English (Southern England) DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.9ba054c3	Svan DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.9322sdf2	Teop DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.81934177	Sanzhi Dargwa DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.7ca412wg	Yurakaré DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.7452803q	Light Warlpiri DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.6eaf5laq	Bora DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.6c6e4e9k	Lower Sorbian DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.6a71xp0p	Jahai DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.5e0d27cu	Evenki DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.5ba1062k	Pnar DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.5ad4t01p	Sümi DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.3e2cu8c4	Vera'a DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.3db4u59d	Sadu DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.36f5r1b6	Arapaho DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.3520l685	French (Swiss) DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.2801565f	Nisvai DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.0dbazp8m	Anal DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.06ebrk38	Jejuan DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.042dv614	Warlpiri DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.34847/nkl.02084446	Fanbyak DoReCo dataset	NAKALA - https://nakala.fr (Huma-Num - CNRS)	2024
10.14278/rodare.3339	Data publication: Self-induced Floquet magnons in magnetic vortices	Rodare	2024
10.1594/pangaea.973472	Stable carbon and oxygen isotopes of benthic and planktic foraminifera and planktic element ratios from sediment core SO225_53-3 (Manihiki Plateau), 0-500 ka BP	PANGAEA	2024
10.7910/dvn/nvgzo7	MAXQDA-Coded Translation Choices in Media Coverage of the JCPOA	Harvard Dataverse	2024
10.1594/pangaea.971793	Porosity of sediment cores during SONNE cruises SO268/1 and SO268/2	PANGAEA	2024
10.17882/104520	HydrOCTOPUS : data from the EMSO-Azores observatory, 2016-2017	SEANOE	2024
10.24416/uu01-z0itb6	Raw Data Podcast Interviews 'Op Zoek naar de Draak'	Utrecht University	2024
10.24416/uu01-7007na	Transcripts of interviews with curators of Surveilance Art Exhibitions	Utrecht University	2024
10.24416/uu01-upeosl	Consent forms for Data Podcast Interviews 'Op Zoek naar de Draak'	Utrecht University	2024
10.24416/uu01-038gfy	Production of intonational phrase boundaries in Dutch 2.0	Utrecht University	2024
10.5281/zenodo.13871781	Floorplan Isovist Dataset	Zenodo	2024
10.5281/zenodo.13871782	Floorplan Isovist Dataset	Zenodo	2024
10.5281/zenodo.16891158	"Data for ""Local Off-Grid Weather Forecasting with Multi-Modal Earth Observation Data"""	MIT	2024
10.48436/012bs-f6776	Extended Information Delivery Specifications (IDS) dataset for the digital building permit process	TU Wien	2024
10.48436/yh1wr-8t679	Extended Information Delivery Specifications (IDS) dataset for the digital building permit process	TU Wien	2024
10.5281/zenodo.13759492	SynthSOD: Developing an Heterogeneous Dataset for Orchestra Music Source Separation	Zenodo	2024
10.5281/zenodo.13759491	SynthSOD: Developing an Heterogeneous Dataset for Orchestra Music Source Separation	Zenodo	2024
10.1594/pangaea.924470	Planktonic Foraminifera assemblages from sediment core SIS-188	PANGAEA	2024
10.1594/pangaea.966690	Nitrous oxide production rates and stable isotopes in the Benguela Upwelling System during METEOR cruise M157	PANGAEA	2024
10.5281/zenodo.17338432	Optimization of the Urbach energy and charge carrier dynamics in g-C3N4 through strategic potassium precursor selection: Insights and challenges	Zenodo	2024
10.1594/pangaea.966298	RootPainter models and outputs for Mycale lingua within image data from the Lofoten Vesterålen Ocean Observatory (2017-19) and an ROV survey of the Tisler Reef (2021)	PANGAEA	2024
10.71929/rubin/2998133	DMTN-260: Failure Modes and Error Handling for Prompt Processing	NSF-DOE Vera C. Rubin Observatory	2024
10.71929/rubin/2997858	DMTN-102: LSST Alerts: Key Numbers	NSF-DOE Vera C. Rubin Observatory	2024
10.71929/rubin/2998097	DMTN-221: Periodicity Analysis in Alert Production	NSF-DOE Vera C. Rubin Observatory	2024
10.34810/data1767	Source code for: A Tutorial on Combining Flexsim with Python for Developing Discrete-Event Simheuristics	CORA.Repositori de Dades de Recerca	2024
