doi	title	publisher	publicationYear
10.5281/zenodo.12805934	Agronomic performance of cultivar mixtures and pure stands of 8 winter wheat varieties, obtained from mixture field trials in Switzerland from 2021 to 2023, together with associated functional traits measurements	Zenodo	2024
10.6084/m9.figshare.26076959.v1	The effect of miR-381 on proliferation and prognosis of breast cancer by altering CCNA2 expression	Taylor & Francis	2024
10.6084/m9.figshare.26076959	The effect of miR-381 on proliferation and prognosis of breast cancer by altering CCNA2 expression	Taylor & Francis	2024
10.6084/m9.figshare.25974602.v1	The oncogenic roles of GPR176 in ovarian cancer: a molecular target for aggressiveness and gene therapy	Taylor & Francis	2024
10.6084/m9.figshare.25974602	The oncogenic roles of GPR176 in ovarian cancer: a molecular target for aggressiveness and gene therapy	Taylor & Francis	2024
10.6084/m9.figshare.26049733.v1	Causal effects between gut microbiota and endometriosis: a two-sample Mendelian randomisation study	Taylor & Francis	2024
10.6084/m9.figshare.26049733	Causal effects between gut microbiota and endometriosis: a two-sample Mendelian randomisation study	Taylor & Francis	2024
10.6084/m9.figshare.26318170	Follicular fluid lipidomics analysis reveals altered lipid signatures in patients with polycystic ovary syndrome	Taylor & Francis	2024
10.6084/m9.figshare.26235540.v1	Alteration of fractional anisotropy in preterm-born individuals: a systematic review and meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26235540	Alteration of fractional anisotropy in preterm-born individuals: a systematic review and meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26764092	Meta-analysis of efficacy and safety of pembrolizumab for the treatment of advanced or recurrent cervical cancer	Taylor & Francis	2024
10.6084/m9.figshare.26764092.v1	Meta-analysis of efficacy and safety of pembrolizumab for the treatment of advanced or recurrent cervical cancer	Taylor & Francis	2024
10.6084/m9.figshare.26130342.v1	Factors associated with dysmenorrhoea and menorrhagia improvement in patients with adenomyosis after uterine artery embolisation	Taylor & Francis	2024
10.6084/m9.figshare.26130342	Factors associated with dysmenorrhoea and menorrhagia improvement in patients with adenomyosis after uterine artery embolisation	Taylor & Francis	2024
10.6084/m9.figshare.26318170.v1	Follicular fluid lipidomics analysis reveals altered lipid signatures in patients with polycystic ovary syndrome	Taylor & Francis	2024
10.6084/m9.figshare.26205946.v1	The inflammatory markers combined with CA125 may predict postoperative survival in endometrial cancer	Taylor & Francis	2024
10.6084/m9.figshare.26205946	The inflammatory markers combined with CA125 may predict postoperative survival in endometrial cancer	Taylor & Francis	2024
10.6084/m9.figshare.25052687.v1	Comparison of embryo quality and pregnancy outcomes for patients with low ovarian reserve in natural cycles and mildly stimulated cycles: a cohort study	Taylor & Francis	2024
10.6084/m9.figshare.25604665	Prediction of embryo euploidy and pregnancy outcome by blastocyst morphology and development speed for women receiving single embryo transfer	Taylor & Francis	2024
10.6084/m9.figshare.25052687	Comparison of embryo quality and pregnancy outcomes for patients with low ovarian reserve in natural cycles and mildly stimulated cycles: a cohort study	Taylor & Francis	2024
10.6084/m9.figshare.25604665.v1	Prediction of embryo euploidy and pregnancy outcome by blastocyst morphology and development speed for women receiving single embryo transfer	Taylor & Francis	2024
10.6084/m9.figshare.26178065.v1	The bioinfomatics analysis of the M1 macrophage-related gene CXCL9 signature in cervical cancer	Taylor & Francis	2024
10.6084/m9.figshare.26178065	The bioinfomatics analysis of the M1 macrophage-related gene CXCL9 signature in cervical cancer	Taylor & Francis	2024
10.6084/m9.figshare.25060773	GLP1R boosts survival, migration and invasion of endometrial cancer cells and protects against ferroptotic cell death	Taylor & Francis	2024
10.6084/m9.figshare.25060773.v1	GLP1R boosts survival, migration and invasion of endometrial cancer cells and protects against ferroptotic cell death	Taylor & Francis	2024
10.6084/m9.figshare.25878365	The impact of caesarean scar niche on fertility - a systematic review	Taylor & Francis	2024
10.6084/m9.figshare.25878365.v1	The impact of caesarean scar niche on fertility - a systematic review	Taylor & Francis	2024
10.6084/m9.figshare.26093208.v1	Influence of mode of delivery on infant gut microbiota composition: a pilot study	Taylor & Francis	2024
10.6084/m9.figshare.26093208	Influence of mode of delivery on infant gut microbiota composition: a pilot study	Taylor & Francis	2024
10.6084/m9.figshare.27268349.v1	Application of WeChat-based cognitive behavioural stress management for early-stage cervical cancer patients: a randomised controlled study	Taylor & Francis	2024
10.6084/m9.figshare.27268349	Application of WeChat-based cognitive behavioural stress management for early-stage cervical cancer patients: a randomised controlled study	Taylor & Francis	2024
10.6084/m9.figshare.26098735	Effect of ubiquitin-specific proteinase 43 on ovarian serous adenocarcinoma and its clinical significance	Taylor & Francis	2024
10.6084/m9.figshare.26098735.v1	Effect of ubiquitin-specific proteinase 43 on ovarian serous adenocarcinoma and its clinical significance	Taylor & Francis	2024
10.6084/m9.figshare.27188531	The relationship between early-onset preeclampsia and the prognostic nutritional index and inflammatory markers	Taylor & Francis	2024
10.6084/m9.figshare.27188531.v1	The relationship between early-onset preeclampsia and the prognostic nutritional index and inflammatory markers	Taylor & Francis	2024
10.6084/m9.figshare.26798285.v1	Prophylactic norepinephrine infusion to treat hypotension after spinal anaesthesia during caesarean section: a meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26798285	Prophylactic norepinephrine infusion to treat hypotension after spinal anaesthesia during caesarean section: a meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.28031553	Associations of cognitive test performance with self-reported mental health, cognition, and quality of life in adults with functional seizures: A systematic review and meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.28031553.v1	Associations of cognitive test performance with self-reported mental health, cognition, and quality of life in adults with functional seizures: A systematic review and meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26235531.v1	The influence of previous preterm birth with singleton pregnancy on the risk of recurrence in subsequent twin pregnancy: a meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26235531	The influence of previous preterm birth with singleton pregnancy on the risk of recurrence in subsequent twin pregnancy: a meta-analysis	Taylor & Francis	2024
10.6084/m9.figshare.26891160.v1	Expression and significance of CEMIP and CYP11B2 in serum in women with foetal growth restriction	Taylor & Francis	2024
10.6084/m9.figshare.26891160	Expression and significance of CEMIP and CYP11B2 in serum in women with foetal growth restriction	Taylor & Francis	2024
10.6084/m9.figshare.26502266.v1	Diagnostic utility of translabial ultrasound in pelvic organ prolapse: a prospective observational study	Taylor & Francis	2024
10.6084/m9.figshare.26502266	Diagnostic utility of translabial ultrasound in pelvic organ prolapse: a prospective observational study	Taylor & Francis	2024
10.6084/m9.figshare.26502266.v2	Diagnostic utility of translabial ultrasound in pelvic organ prolapse: a prospective observational study	Taylor & Francis	2024
10.5281/zenodo.13318801	Agronomic, rheological and nutritional phenotypic data of 50 spelt varieties grown at 3 locations in Switzerland during 2 growing seasons (2021-2022)	Zenodo	2024
10.5281/zenodo.17413927	Agronomic, rheological and nutritional phenotypic data of 50 spelt varieties grown at 3 locations in Switzerland during 2 growing seasons (2021-2022)	Zenodo	2024
10.5683/sp3/idj6gw	Replication Data for: Trabecular bone structural units and their cement lines change with age, bone volume fraction, structure, and strength in female human vertebrae	Borealis	2024
10.5281/zenodo.11065657	"Data for article ""Haemosporidian parasites (Apicomplexa, Haemosporida) of breeding Common Starling (Sturnus vulgaris) in Latvia"""	Zenodo	2024
10.6084/m9.figshare.28091448	Navigating the Challenges in Apomixis Population Genetics: Insights from Past, Present, and Future Perspectives	Taylor & Francis	2024
10.6084/m9.figshare.28091448.v1	Navigating the Challenges in Apomixis Population Genetics: Insights from Past, Present, and Future Perspectives	Taylor & Francis	2024
10.6084/m9.figshare.27014955	Apomixis in Systematics, Evolution and Phylogenetics of Angiosperms: Current Developments and Prospects	Taylor & Francis	2024
10.6084/m9.figshare.27014955.v1	Apomixis in Systematics, Evolution and Phylogenetics of Angiosperms: Current Developments and Prospects	Taylor & Francis	2024
10.6084/m9.figshare.28089186	Chemical kinetic analysis of multi-pollutant emissions from high temperature combustion of sewage sludge	Taylor & Francis	2024
10.6084/m9.figshare.28089186.v1	Chemical kinetic analysis of multi-pollutant emissions from high temperature combustion of sewage sludge	Taylor & Francis	2024
10.57723/289564	BCAlgTori for GAP 4 ver.2022.01.27	Akinari Hoshi, Aiichi Yamasaki	2024
10.57723/289562	RatProbNorm1Tori for GAP 4 ver.2024.08.21	Akinari Hoshi, Aiichi Yamasaki	2024
10.6084/m9.figshare.27273924	The association of multi-system conditions on mental health trajectories during naval deployment	Taylor & Francis	2024
10.6084/m9.figshare.27273924.v1	The association of multi-system conditions on mental health trajectories during naval deployment	Taylor & Francis	2024
10.6084/m9.figshare.27963361.v1	System biology analysis of miRNA-gene interaction network reveals novel drug targets in breast cancer	Taylor & Francis	2024
10.6084/m9.figshare.27963361	System biology analysis of miRNA-gene interaction network reveals novel drug targets in breast cancer	Taylor & Francis	2024
10.6084/m9.figshare.27905172.v2	<b>Predictive Equations for Determining Crown Area and Crown Volume of Recovering and Intact Willows Based upon Height at Yellowstone National Park</b>	figshare	2024
10.5061/dryad.v15dv426b	Solid-state NMR data for: Sequential pore functionalization in MOFs for enhanced carbon dioxide capture	Dryad	2024
10.5061/dryad.h70rxwdsx	Data from: Molecular-level CO2 adsorption behavior in amine-modified sorbents within a controlled CO2/H2O environment	Dryad	2024
10.17190/amf/2331384	AmeriFlux US-YK1 Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Burned 2015	Woodwell Climate Research Center	2024
10.17190/amf/2331385	AmeriFlux US-YK2 Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Unburned	Woodwell Climate Research Center	2024
10.17190/amf/2407207	AmeriFlux US-WT1 Kress, TX no-till cotton and grain sorghum production	West Texas A&M University	2024
10.17190/amf/2315770	AmeriFlux US-TEF Tenderfoot Creek Experimental Forest	University of Wisconsin	2024
10.17190/amf/2331383	AmeriFlux US-TaS Taylor Slough/Panhandle	Florida International University	2024
10.17190/amf/2407206	AmeriFlux US-MN3 Morris: Corn-Soybean, Conventional Tillage	USDA-ARS LTAR	2024
10.17190/amf/2407204	AmeriFlux US-MN1 Morris: Corn-Soybean with Cover Crops, Strip Tillage	USDA-ARS LTAR	2024
10.17190/amf/2407205	AmeriFlux US-MN2 Morris: Corn-Soybean-Wheat with Cover Crops, Minimal Tillage	USDA-ARS LTAR	2024
10.17190/amf/2315768	AmeriFlux US-EA6 Camp Wood Shield Ranch Oak Savannah	The University of Texas at Austin, Bureau of Economic Geology (UT-BEG)	2024
10.17190/amf/2315767	AmeriFlux US-EA4 EAA Field Research Park Woodland	The University of Texas at Austin, Bureau of Economic Geology (UT-BEG)	2024
10.17190/amf/2407203	AmeriFlux US-DS2 Staten Corn 2	Hydrofocus, Inc	2024
10.17190/amf/2407202	AmeriFlux US-DS1 Staten Corn 1	Hydrofocus, Inc	2024
10.17190/amf/2448423	AmeriFlux CA-Mer Ontario - Eastern Peatland, Mer Bleue	Carleton University	2024
10.17190/amf/2315766	AmeriFlux CA-EM1 Newdale Manitoba	Institute for Wetland and Waterfowl Research, Ducks Unlimited Canada	2024
10.17190/amf/2315764	AmeriFlux AR-Bal Balcarce BA	Universidad de Buenos Aires (UBA)	2024
10.3886/icpsr39192	National Wellbeing Survey, United States, 2023	ICPSR - Interuniversity Consortium for Political and Social Research	2024
10.22008/fk2/lfzlzn	Greenland Ice Velocity from Sentinel-1 Edition 4	GEUS Dataverse	2024
10.25505/fiz.icsd.cc2lcv0v	CSD 2394657: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lctzs	CSD 2394656: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lctyr	CSD 2394655: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lctwp	CSD 2394653: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2k3b78	CSD 2356689: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2mbg8q	CSD 2423123: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2mb4ty	CSD 2422830: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2h5sdw	CSD 2299468: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2h5scv	CSD 2299467: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc358	CSD 2393949: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc325	CSD 2393946: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc369	CSD 2393950: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc38c	CSD 2393952: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc39d	CSD 2393953: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc3bf	CSD 2393954: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc336	CSD 2393947: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc37b	CSD 2393951: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc3cg	CSD 2393955: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lc347	CSD 2393948: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m3pp4	CSD 2416626: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2syg	CSD 2415766: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2sxf	CSD 2415765: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2swd	CSD 2415764: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2stb	CSD 2415762: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2svc	CSD 2415763: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2m2ss9	CSD 2415761: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lzwyf	CSD 2412976: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lvrlt	CSD 2408997: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lvrks	CSD 2408996: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpz09	CSD 2404391: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpyy6	CSD 2404389: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpyz7	CSD 2404390: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpyx5	CSD 2404388: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpyv3	CSD 2404386: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lpyw4	CSD 2404387: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp69t	CSD 2403656: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp6bv	CSD 2403657: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp30f	CSD 2403554: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp2zc	CSD 2403553: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp2x9	CSD 2403551: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp2yb	CSD 2403552: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp2v7	CSD 2403549: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lp2w8	CSD 2403550: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lnnc9	CSD 2403131: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lljxn	CSD 2401102: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l2wp8	CSD 2386060: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l2wq9	CSD 2386061: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbwlf	CSD 2393745: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbcv5	CSD 2393257: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbd2f	CSD 2393264: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbcmy	CSD 2393250: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbcjv	CSD 2393247: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbclx	CSD 2393249: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbcgs	CSD 2393245: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lbcfr	CSD 2393244: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2lb2np	CSD 2392972: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l9f4h	CSD 2392336: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l9334	CSD 2392025: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l9345	CSD 2392026: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kf607	CSD 2366168: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l8445	CSD 2391096: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7s1p	CSD 2390752: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7s0n	CSD 2390751: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7tvj	CSD 2390808: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7sm8	CSD 2390770: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7ywp	CSD 2390933: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7d7h	CSD 2390386: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7d3c	CSD 2390382: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7d4d	CSD 2390383: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l7d2b	CSD 2390381: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kgdyd	CSD 2367344: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l0ddf	CSD 2383664: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l0dcd	CSD 2383663: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kgdxc	CSD 2367343: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kmdtf	CSD 2372145: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l5h8k	CSD 2388558: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l5h7j	CSD 2388557: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kf5qx	CSD 2366159: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kf5x3	CSD 2366165: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l5h4f	CSD 2388554: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2ks70m	CSD 2376770: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l4ggp	CSD 2387572: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt21j	CSD 2377577: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt20h	CSD 2377576: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt1yd	CSD 2377574: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt1xc	CSD 2377573: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt1wb	CSD 2377572: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt1v9	CSD 2377571: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kt1t8	CSD 2377570: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kc1ll	CSD 2364109: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kc1nn	CSD 2364111: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l3kpz	CSD 2386711: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2jw4n7	CSD 2349789: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2hz3vg	CSD 2322856: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l2wtd	CSD 2386064: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l2wsc	CSD 2386063: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l25jd	CSD 2385373: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l25gb	CSD 2385371: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l25hc	CSD 2385372: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l23rk	CSD 2385318: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l23ph	CSD 2385316: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l1vm4	CSD 2385066: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l1vl3	CSD 2385065: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1nmy	CSD 2384880: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1nlx	CSD 2384879: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1nkw	CSD 2384878: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1njv	CSD 2384877: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
